-0.001616,-0.037971,0.038161
-0.020942,0.002970,-0.010310
-0.048959,-0.003315,-0.024212
0.014191,-0.032317,-0.046215
0.015462,-0.033404,-0.004950
0.020021,-0.016627,-0.027765
0.038167,-0.042338,-0.040927
-0.014472,0.000309,-0.021404
-0.035519,-0.011221,-0.049393
-0.023153,-0.055132,0.010711
-0.071671,0.027674,-0.003113
0.042315,0.008904,0.002810
0.003417,0.036330,0.013286
0.026999,0.018703,0.050103
0.047301,0.070418,-0.009094
0.021657,-0.018894,0.015832
0.039562,-0.032679,0.029489
-0.009458,0.001152,0.015130
-0.021283,0.004645,0.036279
-0.044977,0.016105,0.014515
0.016318,0.028354,0.040508
0.055219,0.051148,0.018138
-0.005547,0.002158,0.071702
-0.008599,0.027212,-0.027759
-0.008341,0.022817,-0.020453
-0.009558,0.035846,-0.037912
-0.006826,-0.001530,0.008092
-0.016681,-0.003237,0.018242
-0.040591,-0.007219,0.041164
-0.004498,-0.017069,-0.004063
-0.019492,-0.043666,-0.018474
-0.069361,-0.008251,-0.066979
0.026683,-0.065175,0.032260
0.005226,0.063814,-0.008388
0.043983,-0.048475,0.012113
-0.028796,0.034603,0.006922
-0.013502,0.009974,0.032413
-0.025675,0.030151,0.026812
-0.022194,0.028287,0.049684
-0.030305,0.041528,-0.005760
-0.007064,-0.011315,0.005477
-0.022274,-0.027583,0.007085
-0.060179,-0.039112,0.002035
0.024434,-0.025865,-0.017698
0.027760,-0.035913,-0.054027
0.012968,-0.022889,0.012610
0.020192,-0.036747,0.019355
0.030874,0.001045,0.028915
0.028149,0.022428,0.032932
0.045555,0.066734,0.033882
0.026138,-0.013959,0.054633
0.033255,-0.006453,-0.036301
0.015445,-0.016443,-0.014768
0.027970,-0.039090,-0.042760
0.011441,-0.011467,-0.015906
0.020826,-0.028905,-0.043193
0.033184,-0.038344,-0.010136
0.000980,-0.000638,-0.041748
-0.000064,-0.015115,-0.000452
-0.007732,-0.036312,-0.008641
-0.037076,-0.018636,-0.039203
-0.022630,-0.069986,-0.017437
-0.081757,0.019309,-0.077815
0.010283,-0.007023,0.019511
0.022049,-0.006861,0.043653
0.046032,0.005496,-0.006702
-0.007649,0.026251,-0.010976
-0.005713,0.031025,-0.013500
0.001178,0.019416,-0.017051
0.011673,0.041134,-0.031002
0.046928,-0.004793,-0.004725
-0.014837,0.002608,-0.011347
-0.034739,-0.002493,-0.026569
-0.019516,-0.026397,-0.039458
-0.061833,-0.056542,-0.019831
0.018581,0.007969,-0.078777
0.044472,-0.001011,0.016558
-0.006009,0.017927,0.041308
-0.003340,0.054629,0.009896
0.019824,-0.028432,0.050808
0.035724,-0.008475,-0.034707
0.008612,-0.019924,-0.019466
0.009656,-0.051256,-0.056075
-0.005345,0.007080,0.008930
-0.008793,0.018123,0.024624
-0.010731,0.048608,0.049746
0.001134,-0.003217,0.004824
0.001343,-0.005707,0.009983
0.000858,-0.009870,0.021084
-0.001830,-0.016284,0.044697
-0.010283,-0.024646,-0.015105
-0.037665,-0.049533,-0.048953
-0.037157,-0.010439,-0.009604
-0.016856,-0.040547,-0.030040
-0.062079,-0.018684,-0.049291
0.036624,-0.081797,0.005409
-0.028197,0.018434,-0.026135
-0.024672,0.025965,-0.029704
-0.029512,0.019793,-0.017229
-0.020401,0.031745,-0.032773
-0.034544,0.006372,-0.006786
-0.014559,0.001459,-0.014767
-0.034819,-0.006286,-0.035307
-0.021656,-0.038406,-0.020466
-0.068447,-0.022212,-0.069219
0.021778,-0.092781,0.019969
0.002538,-0.007922,0.002444
0.002230,-0.017281,0.002010
-0.003209,-0.039906,-0.003723
-0.027813,-0.006896,-0.029016
-0.038398,-0.035430,-0.035461
